IT;IT-NO;Vallée d'Aoste - règle régionale (L.R. 8/2002);regle-generale;autorise;Campeggio interdit hors structures, MAIS exception explicite pour les bivouacs alpinistiques en tente au-dessus de 2500 m, du coucher au lever du soleil, interdit près des refuges et dans le PN Gran Paradiso;interdit en forêt et près des bois (règle générale italienne), rien d'autorisé au bivouac;ALTA-VIA-1-VDA, TMB;https://www.consiglio.vda.it/app/leggieregolamenti/dettaglio?tipo=L&numero_legge=8/02;2002-06-24;2026-09-14;FAIT;Seule région alpine italienne avec seuil altitudinal explicite dans la loi, cadre le plus clair d'Italie. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), plusieurs sources (camminiditalia.org, wildhood.app, Bergzeit) citent littéralement l'article 19 de la L.R. 8/2002, inchangé depuis 2002. Amende administrative de 300 à 1700 EUR en cas d'infraction (art. 19-20). MAJ 2026-09-14 : recoupement confirme l'article 19 de la L.R. 8/2002 toujours en vigueur et inchange (seuil 2500 m, coucher-lever du soleil, interdiction pres des refuges et dans le PN Gran Paradiso). Aucune modification legislative identifiee touchant cet article.
IT;IT-NO;Piémont - règle régionale (L.R. 1/2021);regle-generale;tolere;Campeggio libero interdit sous toute forme (L.R. 5/2019 art.10 c.2bis, inséré par L.R. 1/2021), insediamenti occasionnels max 48h UNIQUEMENT si aucune place disponible en camping/aire autorisée : pas un droit général, bivouac nocturne d'urgence toléré en altitude;interdit en forêt, réglementation anti-incendie régionale stricte;GTA-IT;https://www.regione.piemonte.it/governo/bollettino/abbonati/2021/01/attach/aa_aa_regione%20piemonte%20-%20legge%20regionale_2021-01-04_75080.pdf;2021-01-04;2026-09-21;FAIT;Articles exacts vérifiés dans le BU régional (pypdf). MAJ 2026-09-21 : reconfirmation exacte par recoupement de l'art.10 c.2bis (insediamenti occasionali max 48h, inséré par L.R. 1/2021) et de la modification de l'art.10 c.2 (renvoi a l'art.185 du Codice della Strada), source officielle non re-ouverte directement ce run (blocage reseau).
IT;IT-NO;Parco Nazionale Gran Paradiso;NP;interdit;Campeggio et bivouac en tente interdits sur tout le territoire du parc hors aires équipées, EXCEPTION : bivouac alpinistique d'urgence une seule nuit dans les zones non desservies par des refuges, ou si le refuge est complet;interdit;ALTA-VIA-1-VDA proche, GTA-IT;https://www.pngp.it/regolamento-fruizione;2026-07-18;2026-09-14;FAIT;Règlement de fruizione officiel en ligne, camping temporaire de groupes autorisable en fond de vallée sur demande MAJ 2026-09-14 : texte du regolamento di fruizione (pngp.it) recoupe, formulation identique a celle deja en fiche (bivacchi alpinistici di emergenza, une seule nuit, si aucun refuge accessible), aucun changement detecte. Des blogs mentionnent un seuil de 2500 m pour le bivouac d'urgence non retrouve tel quel dans le texte officiel, non integre sans confirmation directe.
IT;IT-DOLOMITES;Trentino-Alto Adige (2 provinces autonomes);regle-generale;interdit;Trento : art.7 L.P. 19/2012 = tente et moyens mobiles interdits hors structures, exception installation isolée occasionnelle max 24h en zone non interdite, sanction 150-450 EUR, Bolzano : règlement provincial n°2 du 18/02/2008, tolérance bivacco 24h citée par sources secondaires seulement;interdit en forêt et à proximité;ALTA-VIA-1-DOLOMITI, E5-ALPES;https://www.consiglio.provincia.tn.it/_layouts/15/dispatcher/doc_dispatcher.aspx?app=clex&at_id=23806;2012-10-04;2026-09-21;FAIT;"Règle confirmée par le texte pour la province de Trente. Pour Bolzano, la page officielle n'est pas consultable. MAJ 2026-08-24 : source directe inaccessible ce run, recoupement confirme l'exception d'installation isolée max 24h et la sanction 150-450 EUR, aucun changement. MAJ 2026-09-07 : Site du Consiglio provinciale de Trente inaccessible (blocage reseau systemique). Recoupement confirme sans changement la sanction 150-450 EUR (art.7 L.P. 19/2012) et la tolerance de 24h citee pour Bolzano (regolamento prov. n.2/2008) ; Bolzano reste sourcee uniquement en secondaire, aucune source institutionnelle directe trouvee. MAJ 2026-09-21 : Trento inchange. URL officielle candidate identifiee pour Bolzano (lexbrowser.provincia.bz.it, regolamento provinciale n.2/2008, intitule Regolamento provinciale per l'attivita di campeggio e accampamento) mais inaccessible depuis cet environnement (blocage reseau) ; statut Bolzano reste sourcee en secondaire uniquement."
IT;IT-DOLOMITES;Veneto - règle régionale (L.R. 11/2013);regle-generale;variable;Pas d'interdiction explicite du campeggio libero dans la L.R. 11/2013 (l'art.36 vise les aires camping-cars 48h, l'art.37 les agences de voyage) : la règle vient des règlements communaux et forestiers, et des parcs;feux uniquement dans les aires équipées désignées;ALTA-VIA-1-DOLOMITI;https://www.regione.veneto.it/web/turismo/campeggio1;2026-07-18;2026-09-07;FAIT;L'interdiction est souvent attribuée à l'article 37 de la L.R. 11/2013. Cette attribution est erronée, loi vérifiée au BUR Veneto. MAJ 2026-08-24 : source directe inaccessible ce run, sources de repli contradictoires sur le fondement légal exact (L.R. 40/1984 art.12 citée par l'une, art.37 de la L.R. 11/2013 par une autre), fiche laissée inchangée faute de lecture directe fiable, à revérifier au prochain passage. MAJ 2026-09-07 : BUR Veneto et regione.veneto.it inaccessibles (blocage reseau systemique). Recoupement multi-sources reconfirme que le fondement legal reel est la L.R. 40/1984 art.12 (parcs et reserves regionales) et non l'art.37 de la L.R. 11/2013 comme souvent cite a tort, coherent avec la position deja retenue en fiche. Texte integral de l'art.12 toujours non lu directement, point le plus fragile de cette fiche.
IT;IT-DOLOMITES;Parco Nazionale dello Stelvio;NP;interdit;Bivouac nocturne interdit sur tout le territoire, EXCEPTION : bivouac d'urgence max une nuit (petite tente admise, à retirer au matin) si aucun refuge atteignable en sécurité, camping interdit en zones A, B, C hors structures autorisées;interdit;E5-ALPES proche;https://lombardia.stelviopark.it/piano-del-parco/;2020-10-13;2026-09-14;FAIT;"Reglement secteur Lombardia, secteurs Trentino et Alto Adige geres separement mais regime equivalent. Le secteur Trentino a une page dediee separee (parcostelviotrentino.it) confirmant ce regime equivalent. MAJ 30/08/2026 : le PDF officiel du reglement (lombardia.stelviopark.it) est devenu inaccessible (404) ; regle inchangee, source a retrouver. MAJ 2026-09-14 : le PDF direct du reglement secteur lombard (PPADR 2020) reste inaccessible (probable 404 persistant depuis fin aout) ; source_url remplacee par la page qui heberge desormais le reglement (lombardia.stelviopark.it/piano-del-parco/). Le secteur Trentino a par ailleurs adopte son propre reglement a titre definitif (deliberation provinciale n°1202 du 07/07/2023), regime de bivouac confirme equivalent (interdit sauf urgence, une nuit) sur les deux secteurs : regle inchangee sur le fond."
IT;IT-DOLOMITES;Parco Nazionale Dolomiti Bellunesi;NP;interdit;Camping sous toute forme uniquement dans les aires équipées prévues, régime différencié : camping et bivouac exclus en zone A (Vette Feltrine, Cimonega, Monte Brendol, Piani Eterni, Talvena), l'Alta Via 1 traverse le parc sans aucune aire de bivouac légale;interdit;ALTA-VIA-1-DOLOMITI;https://www.dolomitipark.it/wp-content/uploads/2021/07/Regolamento-PNDB_GU-n.163_20210709.pdf;2021-07-09;2026-09-14;FAIT;"Règlement publié en Gazzetta Ufficiale, nuance zone A vs autres zones à citer sur article exact avant publication MAJ 30/08/2026 : le PDF officiel (dolomitipark.it) n'a pas pu etre lu a distance ce run (PDF non exploitable en fetch automatise) ; regle inchangee. MAJ 2026-09-14 : contenu du reglement (bivouac interdit partout, camping en aires equipees seulement, zone A la plus restrictive) reconfirme par recoupement, le PDF GU n.163/2021 apparait de nouveau indexe et actif (l'indisponibilite du run precedent tenait probablement au fetch automatise). Aucun nouveau reglement identifie."
IT;IT-DOLOMITES;Parco naturale delle Dolomiti d'Ampezzo (Cortina);reserve;interdit;Camping en tente et camper non admis dans le parc, nuitées prévues via refuges et bivacchi fixes en altitude, aires de camping équipées limitées au pré-parc en vallée;interdit explicitement (protection du patrimoine forestier);ALTA-VIA-1-DOLOMITI;https://www.dolomitiparco.com/Ita/Misc/regolamenti.php;2026-07-18;2026-09-14;FAIT;Parc régional géré par les Regole d'Ampezzo, régime du bivouac d'urgence non détaillé sur la page MAJ 2026-09-14 : reglement du parc naturel inchange (bivouac non admis, nuitees via refuges/bivacchi fixes). A noter en complement, hors perimetre du parc : la commune de Cortina d'Ampezzo aurait adopte une ordonnance municipale anti-bivouac distincte (voir nouvelle ligne dediee ajoutee ce jour, statut HYPOTHESE) pour le centre-ville, sourcee par la presse (ANSA, il Dolomiti, il Gazzettino), non confirmee par lecture directe.
AT;AT;Autriche - règle générale (fédéral + Länder);regle-generale;variable;EN FORÊT : interdit dans toute l'Autriche sans accord du propriétaire (Forstgesetz 1975 §33, amende env. 150 EUR), AU-DESSUS de la limite forestière : selon le Land - Tyrol, Carinthie, Basse-Autriche interdisent (Tiroler Campinggesetz 2001, amendes jusqu'à 14500 EUR), Salzburg, Styrie, Haute-Autriche, Vorarlberg sans interdiction générale mais restrictions communales et zones protégées, Notbiwak (bivouac d'urgence : blessure, météo, obscurité) toléré partout;interdit en forêt (Forstgesetz), réglementation stricte;E5-ALPES, ADLERWEG, ALPE-ADRIA;https://www.alpenverein.at/portal/natur-umwelt/respektamberg/zelten-biwakieren.php;2023-06-22;2026-09-14;FAIT;Position officielle ÖAV (campagne RespektAmBerg), le bivouac PLANIFIÉ avec tente est juridiquement assimilé au camping au Tyrol. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), recoupement via le communiqué officiel de l'Alpenverein republié sur ots.at (Austria Presse Agentur), daté 22/06/2023, confirme la règle mot pour mot, aucun changement. MAJ 2026-09-14 : recoupement confirme la regle federale/Lander inchangee, y compris les amendes jusqu'a 14500 EUR au Tyrol et l'exception du Notbiwak d'urgence uniquement. Aucune modification 2026 identifiee pour le Forstgesetz 1975 §33 ni pour le Tiroler Campinggesetz sur ce point.
AT;AT;Nationalpark Hohe Tauern (Tyrol, Salzburg, Carinthie);NP;interdit;Camping interdit dans le parc (3 lois NP des 3 Länder), seule exception : bivouac alpin forcé (météo, blessure, obscurité), nuance : zone extérieure du secteur Salzburg plus souple que les zones coeur;interdit;ALPE-ADRIA proche, ADLERWEG proche;https://www.alpenverein.at/portal/service/presse/2023/2023_06_22-Wildcampen.php;2023-06-22;2026-09-21;FAIT;"Confirmé via ÖAV, détail par Land (3 lois NP distinctes) à citer pour la fiche finale. MAJ 2026-08-24 : page originale inaccessible ce run, page pérenne de l'Alpenverein (« Zelten und Biwakieren im Gebirge ») reconfirme l'interdiction et la seule exception du Notbiwak d'urgence, aucun changement. MAJ 2026-09-07 : Page Alpenverein inaccessible (blocage reseau systemique). Recoupement reconfirme sans changement l'interdiction et l'exception de Notbiwak (blessure, meteo, obscurite). Sources legales plus autoritatives reperees au RIS autrichien (lois NP distinctes de Carinthie, du Tyrol et de Salzbourg) mais non lues directement ce run ; complement trouve : amende jusqu'a 3600 EUR en Carinthie (non contradictoire). MAJ 2026-09-21 : reconfirmation par recoupement (interdiction, exception Notbiwak, amende 3600 EUR en Carinthie) ; textes legaux RIS identifies pour le Tyrol (Gesetzesnummer 10000127) et la Carinthie (10000115), toujours non lus en integralite (WebFetch bloque)."
